Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1477095333658308609,méxico,114,120,LOC,0.9999
1477095335759695872,sanitariotiktok,4,19,ORG,0.8275
1477095335906394113,jesusmartinmx,4,17,PER,0.9994
1477095335927316482,messi,44,49,PER,0.9997
1477095336082489344,chinito41260271,4,19,PER,0.9929
1477095338175614976,covid,60,65,PER,0.9999
1477095339815485444,jzavil,4,10,PER,0.5089
1477095339815485444,twitter,49,56,ORG,0.9983
1477095342227091460,salwagus,4,12,PER,0.5946
1477095342227091460,noticia,35,42,MISC,0.9863
1477095343372255233,dwuhlfelderlaw,1,15,PER,0.8147
1477095343372255233,desantis,16,24,PER,0.9661
1477095343372255233,covid,29,34,PER,0.9956
1477095343485435906,messi,44,49,PER,0.9997
1477095343598809088,aronlpiper,4,14,PER,0.8654
1477095343636451329,rjesus,4,10,ORG,0.6052
1477095344060182531,covid-19,84,92,MISC,0.9999
1477095347113635840,armonía 10,16,26,ORG,0.9996
1477095347113635840,el cervecero,36,48,MISC,0.997
1477095347113635840,corona,65,71,MISC,0.9996
1477095349277761540,laraacaraballo,4,18,PER,0.6068
1477095349454053376,covid-19,33,41,MISC,0.9999
1477095352079568901,meeryfuentess,4,17,PER,0.6824
1477095352859693058,chinito41260271,4,19,PER,0.9929
1477095356093681666,covid-19,21,29,MISC,0.9998
1477095357884485633,evitamlglw,4,14,PER,0.9963
1477095357884485633,covid,70,75,MISC,0.9996
1477095357884485633,cáncer,110,116,MISC,0.9995
1477095358727696391,inacvzla,4,12,ORG,0.9999
1477095358727696391,inac,33,37,ORG,0.9999
1477095358727696391,juanteixeirad,39,52,ORG,0.7792
1477095358727696391,pdtes,88,93,ORG,0.9806
1477095358727696391,laserairlines,99,112,ORG,0.9992
1477095358727696391,aerolinease,114,125,ORG,0.9999
1477095358727696391,rutacaai,129,137,ORG,0.9995
1477095360988393473,soccivilmx,4,14,ORG,0.8856
1477095360988393473,mexico,36,42,LOC,0.9997
1477095360988393473,soccivi,131,138,ORG,0.9972
1477095361567145985,jenarovillamil,4,18,PER,0.8989
1477095361567145985,movimiento de san salvador atenco,56,89,ORG,0.9407
1477095361567145985,lopezobrad,129,139,ORG,0.6662
1477095367267209223,soccivilmx,4,14,ORG,0.8856
1477095367267209223,mexico,36,42,LOC,0.9997
1477095367267209223,soccivi,131,138,ORG,0.9972
1477095374229626883,suavesucia,4,14,ORG,0.3898
1477095374229626883,cdc,20,23,ORG,0.9932
1477095378390552577,peñaranda,11,20,PER,0.9999
1477095378390552577,elnacionalweb,76,89,ORG,0.9983
1477095380760285186,grande cristina pedroche,15,39,MISC,0.7807
1477095380760285186,omicron,51,58,PER,0.5894
1477095383851585547,djmariio,4,12,PER,0.9675
1477095383851585547,covid,43,48,PER,0.9699
1477095388142317571,djmariio,4,12,PER,0.9675
1477095388142317571,covid,43,48,PER,0.9699
1477095392109944834,salwagus,4,12,PER,0.5946
1477095392109944834,noticia,35,42,MISC,0.9863
1477095403652796429,inepto,53,59,ORG,1.0
1477095403652796429,zapata,77,83,PER,0.9999
1477095407041671169,macarenaalozano,4,19,PER,0.9221
1477095419184177152,drmauriciogon,4,17,PER,0.9992
1477095419184177152,covid19,53,60,MISC,0.9664
1477095419184177152,er,130,132,ORG,0.9986
1477095419771502597,joanmazzei,4,14,PER,0.9667
1477095419771502597,cara de covid 2021,119,137,MISC,0.8689
1477095437383475207,peñaranda,11,20,PER,0.9999
1477095437383475207,elnacionalweb,76,89,ORG,0.9983
1477095440080375810,mcla73,4,10,ORG,0.9999
1477095440080375810,ayuso,12,17,PER,0.9999
1477095440080375810,sánchez,26,33,PER,0.9999
1477095440080375810,madrid,49,55,ORG,0.9999
1477095440080375810,españa,79,85,ORG,0.9998
1477095440080375810,constitución,90,102,MISC,0.8944
1477095440080375810,corona,108,114,ORG,0.9999
1477095448045408257,buenrollo13,4,15,MISC,0.6391
1477095448045408257,omicron,76,83,MISC,0.9998
1477095451182571523,roodrialiaga,4,16,PER,0.5995
1477095453791592450,messi,44,49,PER,0.9997
1477095457755222017,delmontonbueno,4,18,PER,0.9991
1477095458568876034,aramoss8,4,12,PER,0.6938
1477095458790989831,elaguspe,4,12,PER,0.9667
1477095459369984003,coronavirus,0,11,MISC,0.9396
1477095459369984003,argentina,15,24,LOC,1.0
1477095459369984003,pase sanitario,47,61,MISC,0.9999
1477095459550289922,karlmarx61,4,14,PER,0.8888
1477095459550289922,puto covid maxo,16,31,PER,0.9988
1477095462276636676,sinestesia,4,14,ORG,0.8538
1477095462440112130,ligargcha,4,13,ORG,0.7594
1477095462440112130,messi,47,52,PER,0.9998
1477095463602081793,caraotadigital,4,18,ORG,0.9933
1477095463602081793,venezuela,20,29,LOC,0.9999
1477095463602081793,covid-19,79,87,MISC,0.9999
1477095464537317378,tycmileto,4,13,PER,0.7484
1477095464537317378,covid,64,69,PER,0.8705
1477095464537317378,armando,90,97,PER,0.8685
1477095464935866370,elaguspe,4,12,PER,0.9667
1477095465904652288,hurgamemoriape,4,18,ORG,0.4168
1477095465904652288,fsagasti,53,61,ORG,0.8425
1477095465904652288,pdte,121,125,MISC,0.8405
1477095465904652288,pedrocastill,127,139,PER,0.5592
1477095466332475405,covid,44,49,MISC,0.9999
1477095466424799234,covid-1,75,82,MISC,0.9999
1477095467255308290,nalyvalles,4,14,PER,0.983
1477095467410358273,jou,4,7,PER,0.9974
1477095467410358273,kaiser,8,14,PER,0.998
1477095467410358273,israel,25,31,ORG,0.9943
1477095467410358273,omicron,91,98,MISC,0.9998
1477095467725033475,marlopalacios,4,17,PER,0.999
1477095467725033475,covid,44,49,MISC,0.9998
1477095468308045830,diazcanelb,4,14,ORG,0.7456
1477095468308045830,revolución,65,75,MISC,0.9998
1477095468832374784,elaguspe,4,12,PER,0.9667
1477095469436256257,cubcooperavegua,4,19,ORG,0.999
1477095469436256257,másqueunavacunaunpaís,21,42,MISC,1.0
1477095469436256257,cubavive héroesdelasalud,43,67,MISC,0.9998
1477095469436256257,cubacooperaven,69,83,ORG,0.9327
1477095469436256257,minsapcuba,85,95,ORG,0.9927
1477095469436256257,japortalmiranda,97,112,ORG,0.7552
1477095469436256257,pardoregla,114,124,PER,0.318
1477095469436256257,cubacooper,126,136,ORG,0.9777
1477095469608169472,yamisanchhez,4,16,PER,0.9743
1477095470971473926,meeryfuentess,4,17,PER,0.6824
1477095471558578177,toposudaka,4,14,MISC,0.5651
1477095473567744004,urbanismopsi,4,16,ORG,0.7707
1477095473840156673,chinito41260271,4,19,PER,0.9929
1477095474167431168,nderakoreami,4,16,PER,0.5119
1477095474167431168,covid,35,40,ORG,0.9998
1477095474335154176,chinito41260271,4,19,PER,0.9929
1477095474825998342,pradobenjamin,4,17,MISC,0.5924
1477095474825998342,comunidad de madrid,22,41,LOC,0.9998
1477095474825998342,ayuso,45,50,ORG,0.5685
1477095474951647233,faqxeen,4,11,ORG,0.8503
1477095475920707589,pradobenjamin,4,17,MISC,0.5924
1477095475920707589,comunidad de madrid,22,41,LOC,0.9998
1477095475920707589,ayuso,45,50,ORG,0.5685
1477095476994490368,covid,6,11,MISC,0.9967
1477095478227574785,drmauriciogon,4,17,PER,0.9992
1477095478227574785,covid19,53,60,MISC,0.9664
1477095478227574785,er,130,132,ORG,0.9986
1477095478630170627,ligargcha,4,13,ORG,0.7594
1477095478630170627,messi,47,52,PER,0.9998
1477095479783661568,nega_maiz,4,13,PER,0.9986
1477095479783661568,américa latina,98,112,LOC,0.9999
1477095479783661568,chile,119,124,LOC,1.0
1477095479783661568,cuba,130,134,LOC,1.0
1477095480974737410,tinelli,19,26,PER,0.9997
1477095485471019008,laraacaraballo,4,18,PER,0.6068
1477095485806718976,sudáfrica,15,24,LOC,0.9999
1477095485806718976,niusdiario,121,131,ORG,0.9584
1477095489430450181,sputnik v,94,103,MISC,0.9999
1477095490273439745,fioreiovine1,4,16,PER,0.8287
1477095493977190401,laraacaraballo,4,18,PER,0.6068
1477095494673317898,chinito41260271,4,19,PER,0.9929
1477095495759585285,salwagus,4,12,PER,0.5946
1477095495759585285,noticia,35,42,MISC,0.9863
1477095496925728771,god bless,199,208,MISC,0.9981
1477095497005506562,pitiklinov,4,14,PER,0.7187
1477095502206308352,omicron pande,123,136,MISC,0.9983
1477095503565246464,luchorc1889,4,15,PER,0.967
1477095505704357888,chinito41260271,4,19,PER,0.9929
1477095506136297475,yamisanchhez,4,16,PER,0.9743
1477095506216112134,meeryfuentess,4,17,PER,0.6824
1477095506853593088,elaguspe,4,12,PER,0.9667
1477095506929201153,messi,44,49,PER,0.9997
1477095507650621442,claudiashein,11,23,PER,0.9982
1477095507650621442,cacas,36,41,PER,0.9511
1477095507650621442,lopezobrador,43,55,PER,0.9593
1477095507650621442,covid,87,92,MISC,0.9995
1477095509206749184,salwagus,4,12,PER,0.5946
1477095509206749184,noticia,35,42,MISC,0.9863
1477095509298876420,lunafunticeli,4,17,PER,0.5763
1477095509433233411,fonsiloaiza,4,15,PER,0.9961
1477095509433233411,josé manuel sampedro,17,37,PER,0.9999
1477095509433233411,elder de tomelloso,68,86,LOC,0.9961
1477095509433233411,ciudad real,88,99,LOC,1.0
1477095510473334785,tercio,4,10,MISC,0.878
1477095510473334785,españa,24,30,LOC,0.7669
1477095510473334785,covid,35,40,ORG,0.9699
1477095512167772161,agstinafassone,4,18,PER,0.3298
1477095512314728451,sifrimillennial,4,19,ORG,0.5744
1477095514550190081,brandon,22,29,PER,0.9791
1477095515909406720,elaguspe,4,12,PER,0.9667
1477095515959537666,luzugames,4,13,ORG,0.994
1477095516643147781,oms,3,6,ORG,0.9999
1477095517490491395,covid,27,32,PER,0.9999
1477095517935050754,melishcs,4,12,PER,0.8878
1477095518404812802,itspantumaca,4,16,ORG,0.5888
1477095518404812802,sas,82,85,ORG,0.9999
1477095521063952384,danielsimancasr,1,16,PER,0.9997
1477095521063952384,leninartieda,31,43,PER,0.9995
1477095521063952384,andreabaezq,45,56,PER,0.7291
1477095521063952384,mbelenmena,58,68,PER,0.9938
1477095521063952384,monicatarapues,70,84,PER,0.9997
1477095521063952384,rhidalgott,86,96,PER,0.5558
1477095521063952384,jl_quinteros,108,120,PER,0.9998
1477095521063952384,lindaguaman,122,133,PER,0.7675
1477095521063952384,nanotecnología alemana,346,368,MISC,0.9849
1477095521063952384,covid,393,398,MISC,0.9992
1477095521386905601,leonardofarkas,4,18,PER,0.9729
1477095521386905601,covid,58,63,MISC,0.9994
1477095525598040066,paaucp,4,10,ORG,0.9934
1477095526898311173,talvezseayoo,4,16,PER,0.4088
1477095528022294533,jisselmejia,4,15,PER,0.9866
1477095528718487552,luchorc1889,4,15,PER,0.967
1477095529121206278,caraotadigital,4,18,ORG,0.9755
1477095529121206278,venezuela,20,29,LOC,0.9999
1477095529121206278,covid-19,65,73,MISC,0.9998
1477095529242890245,laraacaraballo,4,18,PER,0.6068
1477095530887061506,paaucp,4,10,ORG,0.9934
1477095530970947588,drpacomoreno1,4,17,PER,0.9991
1477095532413833216,paaucp,4,10,ORG,0.9934
1477095532988411911,ericbla90829613,4,19,PER,0.9983
1477095532988411911,lopezobrador,38,50,PER,0.9547
1477095532988411911,covid,72,77,PER,0.9999
1477095533546201090,valeriafrancotr,4,19,PER,0.9676
1477095533546201090,covid,24,29,ORG,0.9999
1477095534330462210,messi,44,49,PER,0.9997
1477095535865704449,jesusmartinmx,4,17,PER,0.9994
1477095536054312960,vicentefoxque,4,17,PER,0.9994
1477095536054312960,lópez,32,37,PER,0.9999
1477095536054312960,gatell,54,60,PER,1.0
1477095536054312960,claudia,63,70,PER,1.0
1477095536662654982,nderakoreami,4,16,PER,0.5119
1477095536662654982,covid,35,40,ORG,0.9998
1477095537241374727,elaguspe,4,12,PER,0.9667
1477095537463549952,chinito41260271,4,19,PER,0.9929
1477095537522487300,paclaosunagnb,4,17,PER,0.735
1477095537522487300,zoditachira21,23,36,MISC,0.9998
1477095537522487300,d213colon,51,60,MISC,0.9921
1477095537522487300,co,137,139,MISC,0.9993
1477095538273275904,pastordc3110,4,16,PER,0.8932
1477095538273275904,sol de méxico,21,34,ORG,0.9557
1477095538273275904,covid,74,79,MISC,0.9969
1477095538348544001,juariuok,4,12,PER,0.4758
1477095539170635778,messi,44,49,PER,0.9997
1477095539363753986,times square,43,55,LOC,0.9999
1477095539363753986,juansinatra,247,258,ORG,0.5425
1477095539363753986,deb_estrella,264,276,PER,0.9875
1477095539418312708,times square,43,55,LOC,0.9999
1477095539418312708,juansinatra,247,258,ORG,0.5437
1477095539418312708,deb_estrella,264,276,PER,0.9351
1477095539632226306,chinito41260271,4,19,PER,0.9929
1477095541544820738,covid,72,77,MISC,0.9991
1477095545298636801,piisanoveri,4,15,PER,0.9925
1477095546208890886,pdeveladas,4,14,ORG,0.7846
1477095546208890886,israel,30,36,LOC,1.0
1477095546208890886,omega,67,72,MISC,0.9151
1477095546208890886,covid,78,83,MISC,0.9967
1477095546208890886,"""f",137,139,MISC,0.6089
1477095547253178371,grande cristina pedroche,15,39,MISC,0.7807
1477095547253178371,omicron,51,58,PER,0.5894
1477095547303514112,alejomunante,4,16,PER,0.9954
1477095547303514112,covid-19,108,116,MISC,0.9999
1477095548066877440,meeryfuentess,4,17,PER,0.6824
1477095548561801216,guardia,221,228,ORG,0.9238
1477095548742160392,elaguspe,4,12,PER,0.9667
1477095549463515142,laraacaraballo,4,18,PER,0.6068
1477095549828415489,metroadelantado,4,19,ORG,0.9992
1477095549828415489,covid,36,41,PER,0.9999
1477095549849554946,informarocha,4,16,ORG,0.9949
1477095549849554946,omicron,69,76,ORG,0.9982
1477095549849554946,mexico,90,96,LOC,1.0
1477095551367843840,minsa,15,20,LOC,0.9678
1477095551367843840,peru,21,25,LOC,0.9999
1477095551367843840,pedrocastillote,27,42,PER,0.992
1477095551367843840,covid,76,81,MISC,0.9995
1477095551824891904,eze,4,7,ORG,0.9997
1477095551824891904,baezz,8,13,LOC,0.8683
1477095551824891904,villa elisa re del covid,15,39,LOC,0.9996
1477095553641041921,elaguspe,4,12,PER,0.9667
1477095553871790088,laraacaraballo,4,18,PER,0.6068
1477095553871847424,covid,59,64,MISC,0.9998
1477095554085576704,yamisanchhez,4,16,PER,0.9743
1477095554182225920,gobierno ayuso,41,55,ORG,0.9996
1477095554182225920,protocolo,66,75,MISC,0.9999
1477095556250050564,gabosainz,1,10,ORG,0.3364
1477095556250050564,tudnradio,12,21,ORG,0.9995
1477095556250050564,tudnusa,23,30,ORG,0.9996
1477095556250050564,covid,74,79,MISC,0.9167
1477095557135056900,informarocha,4,16,ORG,0.9949
1477095557135056900,omicron,69,76,ORG,0.9982
1477095557135056900,mexico,90,96,LOC,1.0
1477095557797535744,ammanev,4,11,PER,0.8976
1477095559815217152,damarisfany,4,15,PER,0.9952
1477095559815217152,covid19,73,80,MISC,0.9998
1477095562491174913,mariluzbernal28,4,19,PER,0.9907
1477095562491174913,españa,21,27,LOC,0.9929
1477095562918830080,tl,38,40,ORG,0.872
1477095562948214786,mexico,32,38,LOC,1.0
1477095563606773762,lopezdoriga,4,15,PER,0.805
1477095563606773762,zócalo,55,61,LOC,0.9976
1477095563606773762,covid,96,101,MISC,0.9993
1477095566467219456,papa noel,55,64,PER,0.9994
1477095566634995717,rauladalid,4,14,PER,0.9993
1477095566634995717,instagram,22,31,MISC,0.9901
1477095567956353028,o_ritter,4,12,PER,0.9779
1477095567956353028,covid,126,131,MISC,0.9997
1477095570149945349,sinestesia,4,14,ORG,0.8538
1477095570565365762,chinito41260271,4,19,PER,0.9929
1477095570649014275,aronlpiper,4,14,PER,0.8654
1477095570799878150,cdc,18,21,ORG,0.9999
1477095571265626115,academia,0,8,MISC,0.9978
1477095571265626115,jameswebb,135,144,MISC,0.9999
1477095571265626115,marte,168,173,LOC,0.9992
1477095572951773187,covid,24,29,MISC,0.9817
1477095572951773187,papá,204,208,PER,0.5842
1477095573580701697,cdc,18,21,ORG,0.9999
1477095574751129606,reina,4,9,PER,0.9996
1477095574751129606,mariel,11,17,PER,0.9883
1477095575438999554,sillmarwen,4,14,PER,0.992
1477095576525230080,elcomerciocom,4,17,ORG,0.9855
1477095576525230080,ecuador,19,26,LOC,0.9998
1477095576743337986,laraacaraballo,4,18,PER,0.6068
1477095579045941249,ligargcha,4,13,ORG,0.7594
1477095579045941249,messi,47,52,PER,0.9998
1477095579373215744,dianecohn68,15,26,PER,0.9954
1477095579373215744,despertemoshoy1,28,43,ORG,0.9997
1477095579373215744,uk,69,71,LOC,0.9999
1477095582380572683,saludjalisco,4,16,ORG,0.7405
1477095582380572683,cortediario,18,29,ORG,0.9319
1477095582380572683,covid19 coronavirus,54,73,MISC,0.9998
1477095582380572683,jalisco,114,121,LOC,1.0
1477095582405640195,micaferrara,4,15,ORG,0.979
1477095582535663622,vicentefoxque,4,17,PER,0.9994
1477095582535663622,lópez,32,37,PER,0.9999
1477095582535663622,gatell,54,60,PER,1.0
1477095582535663622,claudia,63,70,PER,1.0
1477095585807142913,faqxeen,4,11,ORG,0.8503
1477095593528995843,pizzillo1972,4,16,PER,0.9438
1477095594388639744,eliancuenca,4,15,ORG,0.5354
1477095595303215108,meeryfuentess,4,17,PER,0.6824
1477095595382910979,notafaso,4,12,ORG,0.9991
1477095596041416708,diarioprimicia,4,18,ORG,0.997
1477095596041416708,bolívar,31,38,PER,0.9946
1477095596074967047,vtvcanal8,4,13,ORG,0.9637
1477095596074967047,covid-19  hito3millones900mil,81,110,MISC,0.7205
1477095596590829574,argentina,35,44,LOC,0.9938
1477095597643501571,cynthiarivarol5,4,19,PER,0.9997
1477095597643501571,martinvizcarrac,32,47,PER,0.9996
1477095598130184200,covid,46,51,MISC,0.9997
1477095598700609537,4t,41,43,MISC,0.9929
1477095600436961280,mikel arteta,11,23,PER,0.9999
1477095600436961280,covid,40,45,MISC,0.9995
1477095600436961280,arsenal,94,101,ORG,0.9999
1477095600436961280,manchester city,104,119,ORG,0.9999
1477095600436961280,premierleague,150,163,MISC,0.9996
1477095602286649350,nicogoyeneche96,4,19,PER,0.4298
1477095602731290627,gabrielmesan,4,16,PER,0.73
1477095602731290627,omicron,34,41,MISC,0.9998
1477095602886488068,matias,40,46,PER,0.9999
1477095604551512068,covid,15,20,ORG,0.9999
1477095604648316928,laraacaraballo,4,18,PER,0.6068
1477095605256306694,ntelevisa,4,13,ORG,0.9994
1477095605256306694,últimahora,21,31,MISC,0.9225
1477095605256306694,méxico,34,40,LOC,0.9998
1477095605956661250,delmontonbueno,4,18,PER,0.9991
1477095607844040705,jkfineline,4,14,ORG,0.9912
1477095607844040705,messi,39,44,PER,0.9975
1477095607844040705,argentina,72,81,LOC,0.9291
1477095609601511424,cuidar,252,258,MISC,0.9819
1477095609924407300,elaguspe,4,12,PER,0.9667
1477095610255745031,daniel,4,10,PER,0.9982
1477095610255745031,fragaa,11,17,PER,0.999
1477095610440314882,adryanaroberto,4,18,PER,0.9973
1477095610440314882,jonatanviale,21,33,PER,0.9997
1477095612059295746,moonman,4,11,PER,0.6409
1477095612059295746,coronavirus,23,34,MISC,0.9999
1477095612059295746,nivel x,88,95,MISC,0.9999
1477095612059295746,alfredito,117,126,PER,0.9975
1477095612059295746,magnus,129,135,PER,0.9994
1477095617549664256,tiempoextremono,4,19,ORG,0.9991
1477095617549664256,oms,24,27,ORG,0.9998
1477095617939877897,locaposeida,5,16,ORG,0.9059
1477095618556440589,ministerio de salud,16,35,ORG,0.9999
1477095618556440589,minsa,37,42,ORG,0.9999
1477095618556440589,perú,47,51,LOC,1.0
1477095618556440589,covid-19,187,195,MISC,0.9999
1477095619990855687,alzado36,4,12,ORG,0.9877
1477095619990855687,fda,17,20,ORG,0.9999
1477095619990855687,pcr,43,46,MISC,0.996
1477095619990855687,cdc,54,57,ORG,0.9999
1477095619990855687,covid-19,63,71,MISC,0.9999
1477095620653498375,luchorc1889,4,15,PER,0.967
1477095623123947520,alee,4,8,ORG,0.9897
1477095623190986755,covid,31,36,PER,0.9256
1477095623639896064,sancadillanorte,4,19,ORG,0.9566
1477095623639896064,covid,35,40,MISC,0.9999
1477095623639896064,nl,57,59,LOC,0.6297
1477095624046628868,notafaso,4,12,ORG,0.9991
1477095625846054912,talvezseayoo,4,16,PER,0.4088
1477095626038935558,messi,44,49,PER,0.9997
1477095627230089216,elaguspe,4,12,PER,0.9667
1477095627750187010,keznitdeus,4,14,ORG,0.7375
1477095629671309315,joonietaty,4,14,PER,0.7032
1477095629671309315,bangtan,48,55,PER,0.9928
1477095633102196736,elaguspe,4,12,PER,0.9667
1477095634708561921,laraacaraballo,4,18,PER,0.6068
1477095636109389829,laraacaraballo,4,18,PER,0.6068
1477095636361424896,delmontonbueno,4,18,PER,0.9991
1477095636747046914,paaucp,4,10,ORG,0.9934
1477095637124534279,covid19,119,126,MISC,0.9999
1477095639221735425,carloslopezjone,4,19,PER,0.9866
1477095639221735425,usa,70,73,ORG,0.9999
1477095639221735425,méxico,116,122,ORG,0.9999
1477095640949997569,falternativo,4,16,ORG,0.9997
1477095640949997569,publico,130,137,ORG,0.7457
1477095641159397376,notafaso,4,12,ORG,0.9991
1477095644015648771,juariuok,4,12,PER,0.4758
1477095649036414980,paaucp,4,10,ORG,0.9934
1477095650584059906,infobae,4,11,ORG,0.9992
1477095650584059906,jair bolsonaro,13,27,PER,0.9999
1477095650584059906,brasil,55,61,LOC,0.9998
1477095650584059906,covid-19,117,125,MISC,0.9999
1477095652492410880,meeryfuentess,4,17,PER,0.6824
1477095654916866049,dredgarbarragan,4,19,PER,0.9376
1477095654916866049,covid-19,34,42,MISC,0.9999
1477095656086978569,franma,4,10,ORG,0.4831
1477095656086978569,perez,11,16,PER,0.9534
1477095656086978569,paz padilla,43,54,PER,0.9999
1477095656397447169,magda,30,35,MISC,0.9967
1477095656485310467,juariuok,4,12,PER,0.4758
1477095658649706499,elaguspe,4,12,PER,0.9667
1477095658976862213,wintertaekook,4,17,MISC,0.7227
1477095658976862213,jin,41,44,PER,0.9996
1477095658976862213,nam,46,49,PER,0.9996
1477095658976862213,yoongi,52,58,PER,0.9999
1477095659052298240,chinito41260271,4,19,PER,0.9929
1477095659312406529,aflorrick77,4,15,PER,0.4273
1477095659312406529,barcelona,32,41,ORG,0.9985
1477095659354349572,chinito41260271,4,19,PER,0.9929
1477095660977598464,chilindrina,3,14,MISC,0.9934
1477095660977598464,covid-19,55,63,MISC,0.9999
1477095661170573312,milipinto86,4,15,MISC,0.4284
1477095661439000579,im_robby,4,12,PER,0.6512
1477095661439000579,heineken,32,40,MISC,0.9981
1477095661439000579,covid,56,61,MISC,0.9999
1477095663649402880,cynthiarivarol5,4,19,PER,0.9997
1477095663649402880,martinvizcarrac,32,47,PER,0.9996
1477095664655994885,jesusmartinmx,4,17,PER,0.9994
1477095665041698816,messi,44,49,PER,0.9997
1477095665171787777,laraacaraballo,4,18,PER,0.6068
1477095665188499463,ammanev,4,11,PER,0.8976
1477095665901522945,rodrigoarim1,4,16,PER,0.9995
1477095665901522945,omicron,45,52,ORG,0.9997
1477095665901522945,grupo de trabajo interinstitucional de vigilanc,92,139,ORG,0.9999
1477095666627366915,pauli,32,37,PER,0.9993
1477095666627366915,tachinamo,38,47,PER,0.9999
1477095666627366915,covid,82,87,MISC,0.9996
1477095668925751297,josmanuelpuent5,4,19,PER,0.9998
1477095669794021384,vicentefoxque,4,17,PER,0.9994
1477095669794021384,lópez,32,37,PER,0.9999
1477095669794021384,gatell,54,60,PER,1.0
1477095669794021384,claudia,63,70,PER,1.0
1477095669928239111,covid19,21,28,MISC,0.9992
1477095669928239111,méxico,32,38,LOC,0.9999
1477095670100205570,elenaberberana,4,18,PER,0.9949
1477095670100205570,bonilla,20,27,PER,0.9999
1477095670100205570,canal sur,58,67,ORG,0.672
1477095670100205570,granada,96,103,LOC,1.0
1477095670100205570,ayuso,121,126,PER,0.9999
1477095672289583107,cirogomezl,4,14,PER,0.9995
1477095672289583107,méxico,52,58,LOC,1.0
1477095672289583107,covid19,110,117,MISC,0.9998
1477095675896729603,lopezdoriga,4,15,PER,0.6133
1477095675896729603,méxico,30,36,LOC,0.9999
1477095675896729603,covid-19,117,125,MISC,0.9998
1477095677503016960,luciadammert,4,16,PER,0.9986
1477095677503016960,covid19,91,98,MISC,0.9999
1477095679847718923,covid,14,19,PER,0.6329
1477095679914823684,reina,4,9,PER,0.9996
1477095679914823684,mariel,11,17,PER,0.9883
1477095681076523009,luchorc1889,4,15,PER,0.967
1477095682934771715,luciadammert,4,16,PER,0.9986
1477095682934771715,covid19,91,98,MISC,0.9999
1477095682976665601,messi,44,49,PER,0.9997
1477095684268601344,elnacionalrd,18,30,ORG,0.9998
1477095684293771269,grande cristina pedroche,15,39,MISC,0.7807
1477095684293771269,omicron,51,58,PER,0.5894
1477095684323123203,laraacaraballo,4,18,PER,0.6068
1477095685329768451,pitiklinov,4,14,PER,0.7187
1477095686596444167,circusciro,4,14,MISC,0.4708
1477095686638387201,lopezdoriga,4,15,PER,0.805
1477095686638387201,zócalo,55,61,LOC,0.9976
1477095686638387201,covid,96,101,MISC,0.9993
1477095687829561344,cdc,14,17,ORG,0.9999
1477095687829561344,vicks,29,34,PER,1.0
1477095689251438594,laraacaraballo,4,18,PER,0.6068
1477095690513928196,soccivilmx,4,14,ORG,0.8856
1477095690513928196,mexico,36,42,LOC,0.9997
1477095690513928196,soccivi,131,138,ORG,0.9972
1477095692585906176,messi,44,49,PER,0.9997
1477095692615045120,china,95,100,ORG,0.9979
1477095694867513347,rodrigo,4,11,PER,0.9982
1477095694867513347,aybar14,12,19,PER,0.9938
1477095696742428675,drchavezdiaz,4,16,PER,0.9998
1477095696742428675,covid-19,110,118,MISC,0.9999
1477095696775921667,conygteam,4,13,ORG,0.9983
1477095696775921667,karol g,15,22,PER,0.9999
1477095698873073665,linamariarl,4,15,PER,0.2985
1477095698873073665,lapatriacom,43,54,ORG,0.9966
1477095699087073281,marcelasaebl,4,16,PER,0.9995
1477095699087073281,claudiashein,62,74,PER,0.8733
1477095699166674944,morelos,15,22,LOC,1.0
1477095699166674944,covid-19,82,90,MISC,0.9998
1477095699191943168,oscaratienza,4,16,ORG,0.7172
1477095699191943168,córdoba,53,60,LOC,1.0
1477095699191943168,córdoba,96,103,LOC,1.0
1477095699816853506,blue medical,43,55,ORG,0.9999
1477095703814062089,vicentefoxque,4,17,PER,0.9994
1477095703814062089,lópez,32,37,PER,0.9999
1477095703814062089,gatell,54,60,PER,1.0
1477095703814062089,claudia,63,70,PER,1.0
1477095704468328448,rparrawong,4,14,ORG,0.4929
1477095704468328448,peru,25,29,LOC,1.0
1477095704468328448,covid19,68,75,MISC,0.9999
1477095704468328448,lambay,130,136,LOC,1.0
1477095704770138113,messi,44,49,PER,0.9997
1477095707865542661,infowarsrzk,4,15,ORG,0.5793
1477095707865542661,yonomevacuno,17,29,MISC,0.9766
1477095707878346754,messi,44,49,PER,0.9997
1477095709249884164,minsaludcol,4,15,ORG,0.7581
1477095709249884164,minsaludcol,21,32,ORG,0.9139
1477095709249884164,plan nacional de vacunación,70,97,MISC,0.9998
1477095709249884164,covid-19,108,116,MISC,0.9997
1477095709899849735,0221comar,4,13,ORG,0.9799
1477095709899849735,emergenciasanitaria,15,34,MISC,0.8167
1477095709899849735,laplata,37,44,LOC,0.9974
1477095714375282690,jjdiazmachuca,4,17,PER,0.5245
1477095714375282690,hdlch,81,86,ORG,0.6006
1477095714375282690,lopezobrador,91,103,ORG,0.7991
1477095714375282690,claudiashein   méxico,108,129,ORG,0.6432
1477095715641901056,robertomadrazo,4,18,PER,0.9895
1477095721849475075,agostina,4,12,ORG,0.8485
1477095721849475075,covid,20,25,PER,1.0
1477095722402992128,laraacaraballo,4,18,PER,0.6068
